sku;Ano;Janeiro;Fevereiro;Marco;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
13121;2015;5;1;0;6;2;2;2;0;0;2;0;3
13123;2015;1;0;1;0;1;1;3;1;1;0;86;71
13125;2015;2;30;2;0;2;6;80;0;4;74;3;4
13127;2015;4;32;0;1;3;2;0;0;0;0;2;0
13129;2015;108;6;1;2;3;3;3;1;3;0;1;1
13130;2015;2;2;5;9;2;1;3;1;6;13;6;18
13131;2015;0;0;6;0;6;5;3;0;0;2;10;19
13132;2015;9;11;126;17;26;43;32;24;23;17;11;0
13133;2015;3;0;0;3;2;2;6;1;2;15;1;35
13134;2015;8;14;16;34;53;23;37;25;29;23;47;40
13135;2015;1;7;3;11;18;3;17;11;10;2;6;106
13136;2015;19;36;34;17;44;14;67;15;23;16;20;89
13137;2015;83;57;245;104;206;134;127;30;0;0;0;0
13138;2015;0;0;0;0;0;0;15;20;22;13;14;5
13139;2015;6;5;11;9;6;4;4;1;9;23;6;8
13140;2015;5;6;0;10;1;0;0;0;0;0;0;0
13141;2015;0;0;5;0;4;0;0;0;0;1;0;14
13142;2015;341;191;266;319;535;149;184;263;551;149;295;479
13144;2015;37;46;183;0;8;35;32;36;41;25;0;0
13145;2015;10;5;5;10;3;0;0;0;0;5;15;4
13146;2015;0;0;0;0;0;0;0;0;0;0;1;3
13147;2015;18;9;4;3;3;1;0;0;2;6;3;10
13148;2015;1;1;0;1;0;2;3;3;0;1;1;2
13149;2015;0;1;11;1;0;0;0;1;0;0;0;3
13150;2015;1;1;0;4;6;2;2;9;4;13;7;24
13151;2015;0;2;4;1;10;3;10;4;8;8;130;0
13152;2015;0;1;5;7;12;6;15;11;6;0;0;5
13153;2015;0;0;6;6;2;4;7;3;4;5;7;2
13154;2015;0;0;9;8;0;2;1;1;1;1;0;6
13155;2015;9;0;8;0;0;0;4;2;31;7;18;17
13156;2015;0;6;24;26;23;16;16;3;0;0;0;0
13195;2015;0;0;0;0;0;0;0;0;0;0;0;1
13211;2015;7;0;0;0;0;0;0;0;0;0;0;0
13214;2015;0;1;2;0;0;0;0;0;0;0;0;0
13216;2015;1;1;4;0;0;0;0;0;0;0;0;0
13217;2015;1;2;1;0;0;0;0;0;0;0;0;0
13218;2015;4;2;3;0;0;0;0;0;0;0;0;0
13219;2015;0;2;1;0;0;0;0;0;0;0;0;0
13220;2015;0;0;1;0;0;0;0;0;0;0;0;0
13221;2015;1;3;10;0;0;0;0;0;0;0;0;0
13222;2015;8;5;1;0;0;0;0;0;0;0;0;0
13223;2015;1;2;1;0;0;0;0;0;0;0;0;0
13224;2015;0;1;4;0;0;0;0;0;0;0;0;0
13233;2015;0;2;1;1;0;1;53;0;0;0;0;0
13234;2015;0;2;1;2;0;0;22;0;0;0;0;0
13235;2015;0;0;0;0;0;1;38;0;0;0;0;0
13236;2015;1;0;1;0;0;1;3;0;0;0;0;0
13237;2015;36;18;0;0;0;0;0;0;0;0;0;0
13239;2015;2;0;0;0;1;0;0;0;0;0;0;0
13240;2015;0;0;0;11;3;2;4;7;1;0;0;2
13241;2015;0;0;4;22;14;9;32;29;17;11;9;12
13242;2015;1;3;3;7;3;4;7;1;2;2;48;0
13243;2015;0;0;1;26;15;17;16;30;33;34;2;0
13244;2015;13;2;5;12;4;2;6;2;12;3;6;1
13245;2015;4;8;3;6;1;73;13;4;0;2;7;7
13246;2015;0;0;0;1;3;6;7;7;0;0;0;0
13247;2015;2;2;1;0;0;0;1;2;0;2;1;3
13248;2015;1;1;1;0;2;0;1;0;0;2;0;1
13249;2015;2;3;0;0;0;0;0;0;0;0;0;0
13250;2015;1;8;0;0;1;1;0;0;0;0;0;1
13251;2015;3;2;0;0;0;0;0;1;0;1;0;0
13252;2015;0;0;1;0;0;0;0;1;0;1;0;0
13253;2015;0;0;1;0;0;0;0;0;0;0;0;2
13254;2015;1;1;1;0;0;0;0;0;0;0;0;0
13257;2015;3,455;0;0;0;0;0;0;0;0;0;0;0
13258;2015;16,515;1,55;1,165;0;0;0;0;0;0;0;0;0
13259;2015;26,9;19,55;8,625;0;0;0;0;0;0;0;0;0
13272;2015;10;0;0;0;0;0;0;0;0;0;0;0
13279;2015;37;23;35;20;0;0;0;0;0;0;0;0
13282;2015;0;0;0;0;0;0;0;0;0;29;68;87
13290;2015;7;0;0;0;0;0;0;0;0;0;0;0
13292;2015;0;0;0;0;0;0;0;0;0;0;10;187
13294;2015;0;0;0;0;0;6;0;0;0;0;0;0
13296;2015;6;3;3;7;4;1;8;1;6;3;0;0
13298;2015;465;89;0;0;0;0;0;0;0;0;0;0
13299;2015;11;3;0;0;0;0;0;0;0;0;0;0
13300;2015;0;0;0;4;67;39;16;12;8;16;11;8
13312;2015;0;0;0;10;30;16;15;10;29;36;40;34
13313;2015;70;64;116;129;43;2;0;0;0;0;0;0
13315;2015;0;0;0;19;22;127;0;0;0;0;0;0
13316;2015;0;0;0;0;2;9;0;0;0;0;0;0
13318;2015;34;21;26;19;33;9;0;0;2;3;0;0
13319;2015;0;0;0;9;32;13;19;25;33;15;20;14
13321;2015;0;0;0;5;13;21;0;0;0;5;0;9
13322;2015;1;0;0;0;0;0;0;0;0;0;0;0
13326;2015;0;0;0;9;38;32;11;9;3;8;10;5
13334;2015;0;0;0;0,45;0;0;0;0;0;0;0;0
13335;2015;4;16;40;36;33;70;0;3;36;60;57;71
13341;2015;11;6;13;7;1;0;0;0;0;0;0;0
13347;2015;0;0;0;1;0;0;13;0;0;0;0;0
13349;2015;7;0;8;0;0;0;0;0;0;0;0;0
13366;2015;14,425;5,815;15,77;7,515;3,075;0;0;0;0;0;0;0
13370;2015;38,06;96,2;148,785;74,485;0;0;0;0;0;0;0;0
13381;2015;0;0;0;0,49;0;0;0;0;0;0;0;0
13382;2015;9,558;23,358;27,291;25,132;40,108;60,676;42,082;25,674;29,53;8,454;0;0
13383;2015;68,085;54,255;48,655;47,32;7,72;0;0;0;0;0;0;0
13387;2015;0;4,485;8,695;0;0;0;0;0;0;0;0;0
13390;2015;4;1;1;0;0;0;0;0;0;0;0;0
13391;2015;0;0;0;0;0;0;0;0;0;12,195;26,17;17,665
13392;2015;26,84;69,44;81,13;86,5;51,695;0;0;0;32,835;56,18;45,43;377,41
13395;2015;6,4;0;0;0;0;0;0;0;0;0;0;0
13396;2015;0;0,72;0;0;0;0;0;0;23,188;28,94;26,376;61,422
13397;2015;11,955;20,05;11,465;19,045;11,861;25,165;20,356;23,066;6,67;0;0;0
13399;2015;11;0;299;311;309;283;341;0;0;287;277;252
13400;2015;59;105;33;23;43;56;78;92;100;286;82;120
13402;2015;130;92;131;74;1090;40;0;344;20;127;8;133
13404;2015;16;29;4;21;28;2;5;15;2;15;2;2
13405;2015;202;142;63;60;1055;155;824;239;380;651;115;0
13406;2015;62;66;103;57;33;19;18;31;18;38;43;118
13407;2015;7;13;52;8;10;3;4;1;10;4;4;20
13409;2015;0;0;6;6;11;4;13;6;10;1;10;28
13410;2015;16;15;7;1;9;4;13;26;13;7;9;12
13411;2015;15;8;4;5;13;5;6;16;19;16;11;56
13413;2015;0;0;0;0;0;0;0;0;0;11;7;17
13414;2015;34;63;16;20;27;35;64;164;225;90;97;43
13415;2015;7;10;3;2;2;2;4;94;0;0;0;0
13416;2015;26;108;277;47;1803;764;297;16;4;110;38;80
13418;2015;132;157;48;74;105;121;112;113;164;128;68;3
13419;2015;88;0;48;73;103;117;107;107;167;148;58;172
13420;2015;111;121;49;56;86;79;120;99;127;90;62;324
13421;2015;134;44;48;96;136;94;121;166;169;115;7;149
13422;2015;8;36;7;18;33;147;1;65;4;3;17;66
13423;2015;11;19;14;21;31;5;6;2;16;17;3;15
13424;2015;16;2;10;27;44;17;6;9;7;3;8;28
13425;2015;13;19;8;4;3;2;6;8;9;11;0;0
13427;2015;304;239;333;427;446;398;736;360;304;273;469;676
13455;2015;0;0;0;0;0;0;0;0;0;61;72;233
13458;2015;0;0;0;0;0;0;0;0;0;41;88;85
13461;2015;0;0;0;0;0;0;0;0;0;91;92;233
13465;2015;0;0;0;0;0;0;0;0;0;111;205;46
13466;2015;0;0;0;0;0;0;0;0;0;12;11;17
13469;2015;0;0;0;0;0;0;0;0;0;74;126;297
13473;2015;5;3;0;5;4;5;2;54;132;78;0;0
13474;2015;2;1;2;0;0;3;0;4;67;0;0;0
13488;2015;6;0;0;0;0;0;0;0;0;0;0;0
13489;2015;1;14;9;0;0;0;0;0;0;0;0;0
13490;2015;3;5;0;0;0;0;0;0;0;0;0;0
13492;2015;0;2,195;2;0;0;0;0;0;0;0;0;0
13493;2015;1;6;2;0;0;0;0;0;0;0;0;0
13494;2015;0;9;0,295;0;0;0;0;0;0;0;0;0
13495;2015;30;1;0;0;0;0;0;0;0;57;18;30
13497;2015;16;20;31;11;0;0;0;0;0;0;0;0
13498;2015;8;8;0;0;0;0;0;0;0;0;0;0
13499;2015;2;3;2;6;1;0;0;0;0;0;0;0
13500;2015;19;28;8;0;0;0;0;0;0;0;0;0
13503;2015;4;8;0;0;0;0;0;0;0;0;0;0
13504;2015;25;17;0;0;0;0;0;0;0;0;0;0
13505;2015;28;0;0;0;0;0;0;0;0;0;0;0
13508;2015;19;3;0;0;0;0;0;0;0;0;0;0
13509;2015;13;5;7;0;0;0;0;0;0;0;0;0
13532;2015;3;3;2;6;2;0;0;0;0;0;0;0
13533;2015;0;0;1;0;0;0;0;0;0;0;0;0
13583;2015;150,19;82,58;163,715;147,792;109,845;89,325;121,741;92,23;217,235;193,625;197,35;265,398
13584;2015;15;2;0;0;0;2;1;0;2;1;1;0
13585;2015;1;2;1;1;3;12;0;0;0;0;0;0
13589;2015;0;0;0;0;0;0;0;1;17;31;120;12
13591;2015;0;7;18;5;7;6;24;93;0;0;0;0
13592;2015;1;54;0;0;0;0;0;41;12;32;50;41
13593;2015;0;37;0;0;0;0;0;11;30;16;0;50
13594;2015;7;44;6;7;0;0;0;52;25;15;64;23
13597;2015;2;2;0;6;9;12;0;0;0;0;0;0
13601;2015;0;42;56;41;9;0;0;25;22;0;0;0
13603;2015;6;4;12;10;14;2;5;4;1;2;0;0
13605;2015;2;3;4;0;0;1;1;0;0;0;0;0
13606;2015;15;10;2;10;5;8;19;4;35;0;0;0
13610;2015;2;13;53;99;1;0;0;15;33;38;116;0
13611;2015;0;0;0;0;0;0;0;7;30;40;21;0
13613;2015;0;14;13;14;15;64;0;0;0;0;0;0
13616;2015;0,585;10,44;2,065;0;0;0;0;0;0;0;0;0
13617;2015;13,58;12,44;17,155;24,74;11,025;35,988;25,349;22,895;13,22;12,515;8,495;0
13618;2015;0;0;0,67;0;0,325;0,77;0;1,625;0;0;5,19;0
13619;2015;21,815;25,535;9,995;15,165;4,695;5,39;18,465;13,23;25,06;11,41;22,525;26,2
13620;2015;174,12;183,99;267,63;198,9;156,465;96,765;96,77;76,79;221,085;365,09;372,36;156,935
13621;2015;88,475;87,395;49,59;130,85;54,445;78,845;46,745;64,685;69,51;55,53;116,525;51,53
13622;2015;35,795;11,82;0;1,57;0;24,6;31,06;44,96;50,965;34,4;69,65;44,475
13623;2015;0,345;21,245;6,785;4,225;32,825;0,38;0;0;0;0;8,735;0
13624;2015;2;0;0;1;0;2;2;4;0;0;0;2
13625;2015;0;0;3;0;0;2;1;1;0;1;0;0
13632;2015;24;15;11;7;12;10;14;19;4;0;3;0
13633;2015;0;0;0;0;0;0;1,9;0;0;1,805;0;0
13634;2015;0;0;0;0;0;11;15;15;16;13;12;7
13636;2015;0;2;9;8;4;0;0;3;11;8;1;0
13638;2015;6;1;1;4;10;4;4;0;1;7;2;0
13639;2015;0;0;0;1;4;3;14;7;1;1;5;1
13640;2015;0;3;15;14;14;21;7;0;0;0;0;0
13642;2015;7;12;9;6;6;12;16;16;14;2;0;13
13643;2015;13;7;2;11;4;9;11;11;18;9;9;10
13648;2015;0,14;0,22;0;0;0;0;0;0;0;0;0;0
13649;2015;15;20;15;8;15;10;0;28;58;86;76;110
13650;2015;0;0;0;0;0;0;0;0;29;0;0;0
13651;2015;5;1;0;1;0;0;2;3;2;4;2;3
13652;2015;0;5;0;0;0;0;1;2;0;0;0;0
13653;2015;2;1;0;0;2;0;1;1;0;3;4;6
13654;2015;4;0;0;1;2;0;3;0;1;0;1;2
13655;2015;6;8;10;12;17;34;1;0;0;0;0;0
13656;2015;39;32;36;79;26;64;100;128;81;133;103;168
13657;2015;9;1;6;2;12;4;17;15;9;31;33;21
13661;2015;6;5;5;7;4;0;0;0;0;0;0;0
13662;2015;13;0;0;0;0;0;0;0;0;0;12;43
13676;2015;15;0;15;10;14;18;14;12;7;6;0;0
13677;2015;17;0;24;17;9;16;20;8;19;14;0;0
13678;2015;0;0;0;0;0;7;11;14;10;5;0;0
13680;2015;3;2;8;0;2;14;23;17;34;28;10;0
13681;2015;5;2;10;2;14;3;9;16;5;16;23;14
13688;2015;0;0;0;0;0;36;14;43;70;23;0;0
13698;2015;13;8;6;11;6;0;5;8;17;0;1;5
13699;2015;0;1;5;4;6;8;5;4;5;12;0;2
13700;2015;0;0;0;0;0;0;7;4;5;6;6;2
13701;2015;0;0;0;0;0;0;27;33;49;112;121;67
13702;2015;6;39;74;61;0;0;9;65;71;49;5;127
13703;2015;10;14;20;26;61;0;0;0;0;0;0;0
13704;2015;13;10;6;0;0;0;7;5;4;5;5;0
13705;2015;3;6;7;5;9;5;12;12;16;11;0;3
13706;2015;27;25;20;30;37;22;15;19;25;36;21;12
13707;2015;6;9;15;21;14;0;0;0;0;6;13;2
13708;2015;0;15;15;0;0;0;20;17;19;26;4;1
13709;2015;0;0;0;0;0;0;10;5;2;4;8;1
13711;2015;7;3;0;1;3;0;2;2;0;2;0;1
13712;2015;18;11;4;0;0;0;7;5;6;3;8;4
13713;2015;1;0;2;0;1;0;0;1;0;1;0;0
13714;2015;0;0;0;0;0;0;0;0;0;0;0;1
13715;2015;1;1;2;1;3;1;2;1;11;0;0;0
13717;2015;0;0;0;0;0;2;0;0;0;0;0;0
13718;2015;0;0;0;0;0;0;8;2;12;9;9;9
13719;2015;0;14;12;10;12;3;3;5;6;3;1;6
13720;2015;0;7;13;14;18;9;0;0;0;10;3;7
13721;2015;33;4;0;0;0;0;16;33;30;16;12;37
13722;2015;31;0;0;0;0;0;15;21;51;11;13;37
13723;2015;27;58;0;0;0;0;30;20;40;13;7;20
13725;2015;0;14;23;33;35;14;13;12;11;14;16;14
13730;2015;5;7;1;9;0;0;0;3;9;5;0;0
13732;2015;0;4;2;10;0;16;31;58;1;27;21;6
13734;2015;0;3;0;0;0;12;6;27;12;0;0;1
13736;2015;6;1;0;0;0;0;0;0;0;0;0;0
13738;2015;7;7;3;8;9;5;15;7;5;4;8;3
13740;2015;0;3;3;6;3;3;5;1;0;0;0;0
13742;2015;0;4;26;57;33;18;23;26;43;25;30;68
13744;2015;0;10;56;326;57;39;37;38;51;53;48;151
13746;2015;0;0;0;0;0;3;31;3;0;0;0;0
13748;2015;0;0;3;3;1;30;55;7;78;39;45;46
13750;2015;13;5;20;23;9;12;3;5;20;2;39;37
13752;2015;13;29;19;20;19;18;27;39;27;68;44;4
13754;2015;1;8;0;2;4;0;0;1;1;25;11;8
13760;2015;8;1;1;1;2;1;0;1;1;3;1;18
13762;2015;0;1;0;1;0;1;1;3;0;0;0;7
13764;2015;25;37;2;0;0;0;0;0;0;0;0;0
13766;2015;5;2;7;5;2;3;273;2;2;1;2;2
13768;2015;4;5;145;3;2;2;84;93;129;0;0;0
13779;2015;19;23;20;25;20;8;0;0;0;0;0;0
13780;2015;9;3;3;5;9;9;11;5;18;11;41;15
13781;2015;16;8;4;4;0;0;0;0;0;0;0;0
13790;2015;20;54;28;0;0;0;0;0;0;0;0;0
13791;2015;51;7;0;0;0;0;0;0;0;0;0;0
13795;2015;15;24;8;0;0;0;0;0;0;0;0;0
13796;2015;7;2;10;6;9;20;6;14;7;0;0;0
13797;2015;10;8;2;1;0;0;0;0;0;0;0;0
13798;2015;9;5;6;8;11;13;4;4;6;9;18;4
13799;2015;15;21;15;15;8;0;0;0;0;0;0;0
13808;2015;2;10;3;9;7;10;7;7;17;25;5;0
13815;2015;0;0;1;1;1;0;0;1;1;0;0;2
13823;2015;0;0;2;1;0;0;1;0;0;0;0;0
13831;2015;1;1;1;3;0;0;1;0;0;4;0;2
13839;2015;0;0;1;3;1;0;3;0;0;0;0;0
13863;2015;18;2;9;2;0;0;0;9;14;16;0;0
13874;2015;0;0;41;54;65;20;29;62;46;43;34;34
13878;2015;23;15;65;24;49;51;60;35;10;51;43;33
13879;2015;47;31;78;38;70;52;54;38;62;71;7;59
13880;2015;0;2;3;0;1;4;0;1;1;2;5;4
13883;2015;6;70;3;14;13;16;8;81;28;0;0;0
13886;2015;0;0;0;0;0;0;2;4;13;29;293;0
13887;2015;3;4;5;4;12;0;0;0;0;0;0;0
13888;2015;6;3;5;1;0;0;0;0;0;0;0;0
13889;2015;5;4;2;3;14;0;0;0;0;0;0;0
13890;2015;2;10;0;6;0;7;6;4;7;8;22;8
13891;2015;2;6;1;1;3;13;5;6;9;2;5;4
13892;2015;1;6;2;3;0;5;4;2;7;9;5;1
13893;2015;3;2;0;1;0;5;3;7;0;5;1;0
13894;2015;10;16;4;9;9;5;12;15;15;20;24;10
13897;2015;6;3;6;7;6;4;8;30;0;0;0;0
13905;2015;11;6;16;7;29;50;0;0;0;0;0;0
13906;2015;0;0;0;1;11;21;21;8;0;0;0;0
13925;2015;15;14;16;9;11;7;18;10;0;0;0;0
13927;2015;4;27;28;15;28;20;19;33;16;0;29;42
13933;2015;3;3;10;10;8;11;15;4;4;10;13;25
13934;2015;0;0;0;0;1;9;3;14;13;6;32;51
13935;2015;18;36;43;45;52;61;81;112;0;0;0;0
13936;2015;0;0;0;1;0;0;0;0;0;0;0;0
13938;2015;0;0;0;0;4;0;0;0;0;0;0;0
13939;2015;37;25;48;45;54;103;0;0;0;0;0;118
13943;2015;10;5;6;2;12;4;9;7;0;12;8;9
13944;2015;13;1;12;18;11;16;9;4;0;0;0;0
13947;2015;6;4;8;8;6;6;6;5;12;13;0;0
13948;2015;6;3;5;3;3;7;8;1;1;1;4;2
13949;2015;8;6;4;10;3;5;10;6;2;7;5;3
13950;2015;6;4;3;0;0;0;0;0;0;0;0;0
13951;2015;0;0;0;1;7;2;1;1;1;1;0;0
13954;2015;7;20;2;6;18;2;7;20;12;18;31;3
13956;2015;40;26;42;164;53;42;45;15;16;57;227;41
13957;2015;34;40;54;35;31;23;31;18;24;28;40;30
13958;2015;120;19;24;31;27;28;19;34;21;27;25;57
13959;2015;84;17;118;36;29;27;36;21;27;33;15;7
13960;2015;0;0;0;0;0;12;0;0;0;0;0;0
13965;2015;1003;994;1964;903;5;3;0;1216;809;586;641;1420
13966;2015;952;4281;1400;96;0;0;0;566;1290;843;1107;1847
13967;2015;657;0;0;0;69;1669;1544;1027;966;466;408;576
13968;2015;146;0;0;0;7;204;228;251;117;0;0;0
13971;2015;0;0;0;0;0;0;6;0;0;0;0;0
13977;2015;48;60;42;92;105;108;125;269;252;276;157;0
13979;2015;0;0;0;0;0;0;0;3;13;9;14;6
13980;2015;7;8;9;0;0;0;0;0;2;1;4;16
13981;2015;6;8;11;6;3;3;1;6;9;14;1;10
13982;2015;0;6;2;2;0;0;1;0;0;0;170;0
13983;2015;0;0;0;0;0;1;0;0;0;0;0;0
13988;2015;11;5;6;7;5;7;9;4;7;13;15;10
13989;2015;17;18;74;27;2;0;6;8;11;56;9;10
13990;2015;6;10;61;22;57;1;10;7;22;20;11;24
13991;2015;16;22;75;27;0;0;14;11;12;24;19;9
13992;2015;16;28;34;4;16;26;3;0;20;0;0;0
13993;2015;99;99;150;70;63;157;50;0;0;0;0;0
13997;2015;69;30;46;38;80;21;0;0;0;0;0;0
13999;2015;0;2;7;1;1;0;0;0;1;0;0;0
14;2015;937;543;364;466;424;266;303;284;236;178;309;225
14001;2015;4;0;5;16;8;10;11;11;7;70;6;98
14002;2015;2;3;0;4;0;0;5;2;0;3;87;3
14003;2015;3;9;1;2;2;0;4;0;0;4;7;2
14004;2015;1;6;2;6;2;0;0;2;0;2;40;2
14005;2015;3;1;3;3;1;0;6;0;0;8;17;1
14006;2015;7;4;2;5;2;1;11;3;17;3;2;6
14008;2015;8;3;5;7;6;5;7;13;3;3;11;8
14009;2015;0;4,415;4,08;0,595;0;0;0;0;0;0;0;0
14010;2015;0;0;0;0;210;515;130;422;283;382;0;0
14011;2015;0;0;0;0;214;413;97;242;107;0;0;0
14014;2015;12;18;12;8;30;56;0;0;0;0;0;0
14019;2015;0;0;0;0;0;0;0;0;0;0;0;1
14034;2015;0;0;0;0;0;0;3;5;5;6;7;4
14037;2015;0;9;3;4;5;8;2;29;26;0;0;0
14038;2015;0;114;14;0;0;0;15;35;26;6;40;173
14042;2015;0;53;0;0;0;0;0;0;0;0;0;0
14043;2015;0;8;12;6;8;5;7;0;8;2;1;0
14046;2015;0;0;2;11;30;14;22;33;3;0;0;0
14047;2015;0;0;0;2;3;0;50;1;26;0;2;3
14048;2015;1;0;0;0;0;0;0;0;0;0;0;0
14052;2015;3;119;66;0;0;0;0;0;0;0;0;0
14053;2015;2;35;59;0;0;0;0;0;0;0;0;0
14054;2015;6;2;3;2;2;0;0;0;0;0;0;0
14055;2015;0;2;3;2;38;16;7;10;10;13;7;5
14056;2015;1;1;1;2;0;1;1;1;1;0;0;0
14057;2015;7;4;77;0;0;0;0;0;0;0;0;0
14058;2015;0;0;4;0;0;0;0;0;0;0;0;0
14061;2015;2;0;1;0;1;1;1;0;0;0;0;1
14063;2015;1;0;0;0;0;0;1;0;0;0;0;2
14065;2015;3;0;2;1;4;0;75;6;3;2;2;106
14066;2015;2;0;34;4;2;2;1;1;1;7;4;1
14067;2015;1;0;0;1;0;0;1;0;1;0;0;0
14069;2015;1;1;1;2;5;2;40;0;17;3;2;294
14070;2015;3;0;0;0;0;0;19;28;9;6;0;7
14078;2015;39;45;61;44;79;67;46;19;0;54;42;15
14081;2015;11;19;23;11;33;19;11;20;36;10;6;18
14082;2015;18;19;9;5;6;14;13;18;15;5;0;0
14083;2015;0;0;0;0;0;0;34;44;71;93;94;40
14084;2015;11;34;16;0;0;0;19;8;5;9;10;14
14086;2015;0;0;0;0;0;0;39;39;82;28;16;39
14087;2015;0;0;0;0;0;0;18;2;3;4;9;32
14089;2015;0;0;0;0;0;0;20;12;16;20;8;7
14090;2015;0;0;0;0;0;0;9;7;10;6;10;14
14092;2015;0;0;0;0;0;0;6;4;4;2;12;8
14096;2015;0;0;0;0;0;0;14;6;10;16;31;20
14098;2015;0;0;0;0;0;0;29;1;45;25;29;32
14099;2015;0;0;0;0;0;0;5;4;15;9;9;11
14101;2015;0;0;0;0;0;0;13;6;12;73;8;43
14102;2015;0;0;0;0;0;0;7;1;5;6;11;11
14104;2015;0;0;0;0;0;0;12;8;29;128;20;23
14105;2015;58;8;1;0;0;0;4;49;28;40;16;47
14106;2015;28;14;6;3;3;0;10;43;9;47;17;58
14107;2015;30;11;11;10;19;2;12;3;0;0;0;0
14108;2015;4;8;8;1;3;5;2;68;2;7;5;13
14109;2015;9;11;4;10;7;18;5;2;10;14;6;22
14110;2015;0;0;0;0;0;0;9;11;14;19;22;12
14111;2015;0;0;0;0;0;0;47;25;75;90;60;36
14112;2015;0;0;0;0;0;0;23;48;10;0;0;2
14113;2015;57;68;97;73;33;48;22;11;32;7;6;22
14114;2015;69;83;47;0;0;0;258;130;0;0;0;0
14118;2015;0;0;0;0;0;0;41;44;51;89;92;44
14119;2015;15;8;0;0;0;0;65;157;26;0;0;0
14120;2015;52;51;52;61;22;0;25;43;38;66;19;0
14121;2015;0;0;0;0;0;0;11;138;16;53;31;55
14122;2015;175;171;96;117;166;469;96;0;5;128;1052;0
14125;2015;3;0;0;0;0;0;18;31;63;53;64;1
14126;2015;12;13;10;4;0;0;29;32;31;13;22;73
14127;2015;15;16;10;12;0;0;6;17;14;16;18;29
14128;2015;0;0;9;4;7;17;9;0;6;7;16;15
14131;2015;4;0;1;0;0;0;13;2;9;7;9;78
14132;2015;0;0;0;0;0;0;4;8;2;1;3;4
14133;2015;38;16;17;0;0;0;12;15;14;7;5;9
14136;2015;1;17;9;8;2;3;17;9;7;5;3;0
14138;2015;18;22;56;104;16;43;1;0;0;0;0;0
14140;2015;8;36;138;80;0;0;0;0;0;0;0;0
14141;2015;12;8;15;27;14;7;3;0;5;1;0;0
14142;2015;2;13;8;32;30;13;9;3;3;2;13;2
14143;2015;6;10;14;3;48;5;20;11;10;4;12;7
14144;2015;8;14;16;2;61;21;4;2;4;1;1;2
14145;2015;3;0;15;24;37;8;10;5;8;5;4;34
14146;2015;0;0;8;14;51;15;18;14;0;0;0;0
14147;2015;0;0;3;1;43;3;16;2;1;3;0;0
14148;2015;24;12;55;128;37;54;24;35;57;42;6;8
14151;2015;23;17;19;31;10;8;8;10;8;13;69;0
14153;2015;1;8;19;42;9;6;4;3;6;25;103;0
14155;2015;5;4;12;20;5;9;6;3;-12;9;117;0
14156;2015;7;7;5;13;4;2;2;9;-5;23;115;0
14158;2015;4;10;8;20;2;2;3;1;-3;12;245;326
14160;2015;9;14;14;43;13;5;21;6;14;17;10;28
14161;2015;15;22;13;24;6;28;15;7;11;16;5;44
14162;2015;7;2;10;45;14;9;3;3;-3;9;110;17
14163;2015;6;14;15;9;36;14;5;4;9;12;9;48
14164;2015;16;29;14;33;19;22;24;11;18;42;24;127
14166;2015;8;14;9;8;32;18;11;4;6;17;13;54
14168;2015;5;10;15;22;6;8;7;2;0;17;6;15
14193;2015;0;0;0;0;0;0;3;1;3;0;2;0
14206;2015;0;0;4;12;3;4;2;4;7;11;5;10
14217;2015;36,12;9,24;72,15;28,06;39,59;30,91;34,02;8,115;15,685;0;18,86;21,35
14218;2015;35;29;36;38;49;19;15;0;0;0;0;0
14226;2015;31;0;0;0;0;0;0;5;62;37;33;51
14227;2015;17;16;36;21;17;0;0;0;0;0;0;0
14228;2015;3;9;18;5;1;1;0;0;0;0;0;0
14229;2015;0;3;13;13;18;35;36;44;33;30;12;28
14230;2015;3;15;29;31;36;66;40;69;80;143;50;0
14231;2015;0;1;5;5;24;18;42;21;16;13;40;10
14232;2015;9;17;17;24;57;32;34;57;23;80;257;13
14233;2015;11;36;12;27;40;79;66;18;28;35;183;69
14234;2015;12;11;18;51;79;41;49;59;41;1;56;79
14235;2015;12;17;30;53;61;35;30;11;17;49;55;56
14236;2015;3;0;4;0;0;9;5;9;0;4;5;3
14237;2015;5;0;11;3;4;6;7;8;4;6;7;7
14238;2015;0;0;0;0;0;0;1;1;0;1;1;4
14248;2015;109;0;0;0;0;0;53;118;43;68;52;0
14249;2015;1;0;0;0;0;0;0;0;0;0;0;0
14250;2015;82;0;0;0;0;0;17;26;131;32;46;80
14277;2015;0;0;0;0;0;0;0;0;0;10;25;10
14283;2015;0;50;69;0;0;0;0;0;0;0;0;0
14284;2015;0;14;18;26;21;1;20;0;17;31;25;8
14285;2015;0;15;9;10;19;6;16;19;27;12;8;12
14286;2015;8;18;6;5;22;9;19;8;17;8;2;9
14287;2015;8;14;11;8;12;7;19;6;8;5;9;8
14288;2015;12;14;28;7;0;0;24;26;29;15;20;22
14290;2015;0;6;8;10;0;0;6;7;11;11;9;5
14291;2015;4;0;0;0;0;0;0;0;0;0;0;8
14295;2015;0;0;0;0;0;0;17;118;0;27;25;13
14296;2015;0;25;17;7;91;0;0;0;0;81;14;6
14297;2015;33;17;24;16;17;13;32;6;72;23;5;2
14298;2015;22;19;32;16;-2;1;4;6;18;23;20;6
14299;2015;0;5;3;3;3;2;3;1;0;1;0;0
14300;2015;3;1;0;2;1;0;0;0;0;0;0;0
