"","sku","stock_actual","prevision_total","stock_meses","PC_medio","Altura","Largura","Comprimento","valor_stock_usd","stock_meses_1"
"7360","18938",0,"    6,3",0,"  11,200","0","0","0","    0,00",0
"7361","18940",0,"    0,0",0,"  10,220","0","0","0","    0,00",12
"7362","18973",412,"  254,0",1,"   1,478","0,172","0,374","0,215","  609,00",1
"7363","19000",8.51,"  162,9",0,"   2,141","0","0","0","   18,22",0
"7364","19022",36,"  691,7",0,"   0,750","0","0","0","   27,00",0
"7365","19057",0,"    0,0",0,"   7,950","0","0","0","    0,00",12
"7366","19058",5,"    1,0",5,"   3,500","0","0","0","   17,50",5
"7367","19088",165420,"    0,0",0,"   0,020","0","0","0"," 3343,14",12
"7368","19127",7,"    0,0",0,"  15,000","0","0","0","  105,00",12
"7369","19139",3,"   34,2",0,"   4,031","0","0","0","   12,09",0
"7370","19166",0,"    0,0",0,"  15,400","0","0","0","    0,00",12
"7371","19185",3,"    2,5",1,"   0,000","0","0","0","    0,00",1
"7372","19186",0,"    0,0",0,"   1,635","0","0","0","    0,00",12
"7373","19235",0,"    6,3",0,"  11,200","0","0","0","    0,00",0
"7374","19236",0,"    0,0",0,"  10,780","0","0","0","    0,00",12
"7375","19243",76,"   24,8",3,"   0,616","0","0","0","   46,82",3
"7376","19244",33,"   29,9",1,"   1,200","0","0","0","   39,60",1
"7377","19272",3,"    0,0",0,"  15,330","0","0","0","   45,99",12
"7378","19274",0,"    0,0",0,"  17,500","0","0","0","    0,00",12
"7379","19287",0,"    0,0",0,"  17,500","0","0","0","    0,00",12
"7380","19300",0,"    0,0",0,"   9,310","0","0","0","    0,00",12
"7381","19307",0,"    0,0",0,"   9,730","0","0","0","    0,00",12
"7382","19310",2,"    1,3",1,"   0,000","0","0","0","    0,00",1
"7383","19328",0,"    0,0",0,"  13,020","0","0","0","    0,00",12
"7384","19341",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"7385","19445",0,"    0,0",0,"   8,010","0","0","0","    0,00",12
"7386","19449",0,"    0,0",0,"   6,930","0","0","0","    0,00",12
"7387","19452",0,"    0,0",0,"   9,450","0","0","0","    0,00",12
"7388","19454",0,"    0,0",0,"   9,660","0","0","0","    0,00",12
"7389","19456",0,"    0,0",0,"   5,880","0","0","0","    0,00",12
"7390","19461",0,"    0,0",0,"   5,343","0","0","0","    0,00",12
"7391","19469",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"7392","19471",0,"    0,0",0,"   7,070","0","0","0","    0,00",12
"7393","19475",0,"    0,0",0,"   6,980","0","0","0","    0,00",12
"7394","19490",0,"    0,0",0,"  13,160","0","0","0","    0,00",12
"7395","19545",31,"   49,8",0,"   0,890","0,29","0,14","0,32","   27,59",0
"7396","19559",40,"   75,6",0,"   0,365","0,19","0,16","0,49","   14,60",0
"7397","19569",9,"   30,6",0,"   1,118","0,168","0,116","0,204","   10,06",0
"7398","20365",0,"    9,0",0,"   2,260","0,005","1","1","    0,00",0
"7399","20374",495,"   48,9",10,"   0,497","0,014","1","1","  246,18",10
"7400","20391",12,"    0,0",0,"   3,650","0,19","0,24","0,475","   43,80",12
"7401","20393",58,"    6,3",9,"   0,574","0,17","0,15","0,2","   33,29",9
"7402","20394",134,"   19,0",7,"   3,370","0,14","0,2","0,27","  451,58",7
"7403","20398",72,"    0,0",0,"   1,540","0,18","0,14","0,2","  110,88",12
"7404","20399",88,"    8,3",10,"   1,540","0,18","0,14","0,2","  135,52",10
"7405","20408",49,"   59,1",0,"   4,550","0,325","0,15","0,252","  222,95",0
"7406","20439",0,"    0,0",0,"   2,010","0,129","0,191","0,297","    0,00",12
"7407","20442",49,"   36,9",1,"   1,570","0,109","0,172","0,21","   76,93",1
"7408","20444",0,"    0,0",0,"   0,750","0,135","0,258","0,38","    0,00",12
"7409","20503",8,"   30,9",0,"   1,850","0,005","1","1","   14,80",0
"7410","20521",173,"   34,3",5,"   2,210","0,28","0,39","0,3","  382,33",5
"7411","20525",12,"    0,0",0,"   4,110","0","0","0","   49,32",12
"7412","20583",0,"    0,0",0,"  15,750","0","0","0","    0,00",12
"7413","20593",0,"    0,0",0,"  11,060","0","0","0","    0,00",12
"7414","20609",36,"    0,0",0,"   1,440","0,12","0,12","0,28","   51,84",12
"7415","20777",7,"    1,0",7,"   7,000","0,02","1","1","   49,00",7
"7416","20787",94,"   19,9",4,"   1,940","0,98","0,43","0,78","  182,36",4
"7417","19958",20,"    6,5",3,"   4,940","0,018","1","1","   98,80",3
"7418","19964",0,"    0,0",0,"  17,150","0","0","0","    0,00",12
"7419","19973",0,"    0,0",0,"   8,203","0","0","0","    0,00",12
"7420","19974",0,"    0,0",0,"  15,400","0","0","0","    0,00",12
"7421","19987",16,"  336,4",0,"   1,102","0,186","0,217","0,161","   17,64",0
"7422","20",235,"    0,0",0,"   0,000","0","0","0","    0,00",12
"7423","20053",0,"    0,0",0,"   1,100","0","0","0","    0,00",12
"7424","20078",88,"   61,8",1,"   1,386","0,39","0,19","0,21","  121,98",1
"7425","20095",27,"  230,3",0,"   0,764","0,298","0,165","0,276","   20,62",0
"7426","20103",0,"    0,0",0,"   1,140","0,404","0,194","0,222","    0,00",12
"7427","20104",0,"    0,0",0,"   1,320","0,514","0,194","0,217","    0,00",12
"7428","20107",79,"   17,1",4,"   1,619","0,39","0,294","0,222","  127,90",4
"7429","20117",0,"    0,0",0,"   0,817","0,009","1","1","    0,00",12
"7430","20123",218,"   32,5",6,"   1,378","0,008","1","1","  300,40",6
"7431","20124",183,"   58,9",3,"   1,494","0,008","1","1","  273,40",3
"7432","20184",0,"    0,0",0,"  54,000","0","0","0","    0,00",12
"7433","20238",43600,"    0,0",0,"   0,110","4,05","1","1"," 4796,00",12
"7434","20241",0,"    0,0",0,"  12,310","0,004","1","1","    0,00",12
"7435","20247",0,"    0,0",0,"   9,380","0","0","0","    0,00",12
"7436","20248",0,"    0,0",0,"  11,340","0","0","0","    0,00",12
"7437","20249",0,"    0,0",0,"   5,880","0","0","0","    0,00",12
"7438","20252",0,"    0,0",0,"  10,360","0","0","0","    0,00",12
"7439","20253",0,"    0,0",0,"   6,685","0","0","0","    0,00",12
"7440","20256",0,"    0,0",0,"   9,810","0","0","0","    0,00",12
"7441","20258",0,"    0,0",0,"  14,350","0","0","0","    0,00",12
"7442","20262",0,"    0,0",0,"  13,440","0","0","0","    0,00",12
"7443","20271",1,"    0,0",0,"  20,930","0","0","0","   20,93",12
"7444","20273",0,"    0,0",0,"  20,650","0","0","0","    0,00",12
"7445","20277",0,"    0,0",0,"   0,330","0","0","0","    0,00",12
"7446","20279",0,"    0,0",0,"   0,440","0","0","0","    0,00",12
"7447","20322",0,"    0,0",0,"  10,570","0","0","0","    0,00",12
"7448","20323",0,"    6,8",0,"   6,300","0","0","0","    0,00",0
"7449","20328",0,"    0,0",0,"  16,100","0","0","0","    0,00",12
"7450","20336",10,"   26,0",0,"   6,680","0,016","1","1","   66,80",0
"7451","20337",0,"    0,0",0,"  12,980","0,016","1","1","    0,00",12
"7452","20357",61,"    9,2",6,"   3,320","1","1","0,012","  202,52",6
"7453","20385",15,"   66,3",0,"   1,130","0,225","0,3","0,4","   16,95",0
"7454","20390",9,"   30,0",0,"   2,320","0,27","0,295","0,395","   20,88",0
"7455","20396",35,"   19,9",1,"   1,540","0,18","0,14","0,2","   53,90",1
"7456","20397",87,"    3,2",12,"   1,540","0,18","0,14","0,2","  133,98",12
"7457","20400",80,"    0,0",0,"   1,540","0,18","0,14","0,2","  123,20",12
"7458","20840",0,"    0,0",0,"  12,460","0","0","0","    0,00",12
"7459","20841",0,"    0,0",0,"  13,580","0","0","0","    0,00",12
"7460","20876",0,"   18,0",0,"   4,080","0,003","1","1","    0,00",0
"7461","20893",47,"   81,0",0,"   1,450","0,01","1","1","   68,15",0
"7462","20913",6,"    0,0",0,"   2,070","0,011","1","1","   12,42",12
"7463","20914",0,"    0,0",0,"   2,070","0,011","1","1","    0,00",12
"7464","20917",76,"   89,1",0,"   1,830","0,011","1","1","  139,08",0
"7465","20926",0,"   24,9",0,"   1,730","0,003","1","1","    0,00",0
"7466","20936",0,"    0,0",0,"   1,050","0,002","1","1","    0,00",12
"7467","20940",108,"  136,8",0,"   0,670","0,003","1","1","   72,36",0
"7468","20943",64,"   96,0",0,"   1,080","0,004","1","1","   69,12",0
"7469","21008",0,"    0,0",0,"   2,100","0","0","0","    0,00",12
"7470","21018",45,"    0,0",0,"   5,820","0,302","0,229","0,236","  261,90",12
"7471","21040",0,"    0,0",0,"  18,900","0","0","0","    0,00",12
"7472","21061",30,"   77,6",0,"   1,360","0,4","0,392","0,199","   40,80",0
"7473","21063",100,"   11,6",8,"   1,640","0,456","0,226","0,331","  164,00",8
"7474","21067",47,"   26,1",1,"   0,530","0,383","0,22","0,223","   24,91",1
"7475","21069",101,"   30,0",3,"   1,300","0,314","0,124","0,287","  131,30",3
"7476","21071",2,"   28,7",0,"   0,970","0,532","0,265","0,367","    1,94",0
"7477","21080",478,"  216,0",2,"   1,180","0,018","1","1","  564,04",2
"7478","21092",35,"   67,3",0,"   0,760","0,004","1","1","   26,60",0
"7479","21096",24,"    0,0",0,"   1,460","0,013","1","1","   35,04",12
"7480","21124",1,"    1,0",1,"  17,500","0","0","0","   17,50",1
"7481","21146",0,"    0,0",0,"  11,750","0","0","0","    0,00",12
"7482","21198",0,"    0,0",0,"   0,000","0,022","1","1","    0,00",12
"7483","21201",0,"   12,0",0,"   0,000","0,01","1","1","    0,00",0
"7484","21203",0,"    0,0",0,"   0,000","0,01","1","1","    0,00",12
"7485","21207",2,"   13,3",0,"   0,000","0,012","1","1","    0,00",0
"7486","21209",8,"   12,0",0,"   0,000","0,008","1","1","    0,00",0
"7487","21212",7,"   16,7",0,"   0,000","0,012","1","1","    0,00",0
"7488","21214",11,"   10,3",1,"   0,000","0,012","1","1","    0,00",1
"7489","21216",5,"   24,9",0,"   0,000","0,019","1","1","    0,00",0
"7490","18084",0,"    0,0",0,"   5,323","0,021","1","1","    0,00",12
"7491","18097",72,"  134,4",0,"   3,340","0,33","0,235","0,16","  240,48",0
"7492","18098",3,"   47,8",0,"   5,740","1","1","0,013","   17,22",0
"7493","18137",164,"    3,0",12,"   3,180","0,012","1","1","  521,52",12
"7494","18142",128,"    1,0",12,"   3,090","0,007","1","1","  395,52",12
"7495","18145",18,"   19,7",0,"   3,004","0,004","1","1","   54,06",0
"7496","18147",32,"   30,7",1,"   3,006","0,004","1","1","   96,19",1
"7497","18149",19,"    7,1",2,"   2,570","0,004","1","1","   48,83",2
"7498","18190",32,"    4,0",7,"  16,770","0,022","0","0","  536,64",7
"7499","18220",0,"    0,0",0,"   4,920","0,11","0,16","0,27","    0,00",12
"7500","18226",0,"    0,0",0,"   1,680","0,085","0,19","0,21","    0,00",12
"7501","18236",0,"    0,0",0,"   4,640","0,165","0,25","0,37","    0,00",12
"7502","18330",0,"    0,0",0,"   5,776","0,167","1","1","    0,00",12
"7503","18335",25,"    6,5",3,"   5,340","0,12","1","1","  133,50",3
"7504","18368",26,"   87,4",0,"   0,365","0,011","1","1","    9,49",0
"7505","18385",6,"    0,0",0,"   4,003","1","1","0,007","   24,02",12
"7506","18401",28,"   22,1",1,"   4,306","0,011","1","1","  120,55",1
"7507","18590",62,"    8,7",7,"   2,220","0,18","0,13","0,17","  137,64",7
"7508","18591",57,"    9,3",6,"   2,600","0,15","0,2","0,23","  148,20",6
"7509","18593",0,"    0,0",0,"   1,030","0,18","0,13","0,113","    0,00",12
"7510","18596",46,"    0,0",0,"   3,980","0,3","0,2","0,06","  183,08",12
"7511","18597",59,"    9,0",6,"   1,450","0,35","0,21","0,16","   85,55",6
"7512","18599",65,"    3,5",12,"   3,440","0,18","0,13","0,17","  223,60",12
"7513","18601",67,"    7,9",8,"   5,189","0,18","0,131","0,14","  347,66",8
"7514","18603",29,"   10,1",2,"   5,620","0,18","0,13","0,14","  162,98",2
"7515","18636",0,"    0,0",0,"   2,090","0,048","1","1","    0,00",12
"7516","18655",35,"   56,9",0,"   1,414","0,017","1","1","   49,50",0
"7517","18699",26900,"    0,0",0,"   0,020","0,018","1","1","  538,00",12
"7518","18700",13000,"    0,0",0,"   0,030","0,02","1","1","  390,00",12
"7519","18710",88,"   13,5",6,"   4,990","0,016","1","1","  439,11",6
"7520","18715",1,"    1,3",0,"  14,700","0","0","0","   14,70",0
"7521","18720",0,"   27,5",0,"   6,520","0,1","1","1","    0,00",0
"7522","18725",116,"    1,0",12,"   1,530","0,126","1","1","  177,48",12
"7523","18733",58,"    0,0",0,"   1,710","0,124","1","1","   99,18",12
"7524","18734",2,"    4,5",0,"   5,440","0,156","1","1","   10,88",0
"7525","18736",6,"    8,7",0,"  13,990","0,016","1","1","   83,94",0
"7526","18541",0,"    0,0",0,"  11,130","0","0","0","    0,00",12
"7527","18587",99,"   30,9",3,"   1,350","0,12","0,21","0,07","  133,65",3
"7528","18592",19,"    9,1",2,"   2,600","0,15","0,2","0,23","   49,40",2
"7529","18602",17,"    7,8",2,"   6,772","0,18","0,13","0,14","  115,13",2
"7530","18604",28,"    0,0",0,"   6,720","0,18","0,13","0,14","  188,16",12
"7531","18642",6,"   17,3",0,"   4,910","0,02","1","1","   29,46",0
"7532","18656",78,"  126,6",0,"   1,499","0,06","0,1","0,2","  116,96",0
"7533","18708",75,"    5,0",12,"   4,914","0,003","1","1","  368,52",12
"7534","18709",228,"    1,0",12,"   4,914","0,003","1","1"," 1120,31",12
"7535","18714",2,"    0,0",0,"   9,900","0","0","0","   19,80",12
"7536","18719",480,"  343,5",1,"   3,922","0,154","0,298","0,444"," 1882,56",1
"7537","18724",3,"    1,0",3,"   4,460","0,7","0,54","0,74","   13,38",3
"7538","18738",28,"    1,0",12,"   2,830","0,155","1","1","   79,24",12
"7539","18740",19,"    2,3",8,"   6,030","0,11","1","1","  114,57",8
"7540","18750",2,"    0,0",0,"  20,270","0,156","1","1","   40,54",12
"7541","18752",0,"    0,0",0,"  13,670","0,133","1","1","    0,00",12
"7542","18758",12,"    4,4",2,"  12,020","0,07","1","1","  144,24",2
"7543","18765",13,"    9,7",1,"   8,590","0,11","1","1","  111,67",1
"7544","18766",0,"    0,0",0,"  11,790","0,2","1","1","    0,00",12
"7545","18771",14,"    0,0",0,"  10,380","0,064","1","1","  145,32",12
"7546","18429",0,"  356,0",0,"   7,670","0,2","0,24","0,33","    0,00",0
"7547","18430",0,"    0,0",0,"   7,260","0,09","0,25","0,47","    0,00",12
"7548","18433",0,"    0,0",0,"  10,680","0,19","0,33","0,5","    0,00",12
"7549","18435",0,"    0,0",0,"   9,750","0,19","0,33","0,5","    0,00",12
"7550","18436",0,"   24,0",0,"   7,520","0,13","0,31","0,5","    0,00",0
"7551","18499",6,"   21,1",0,"   2,460","0,341","0,255","0,315","   14,76",0
"7552","18548",132,"    0,0",0,"   3,394","0,007","1","1","  448,01",12
"7553","18556",12,"   15,2",0,"  10,780","1","1","0,012","  129,36",0
"7554","18565",10,"    0,0",0,"   4,571","0","0","0","   45,71",12
"7555","18595",12,"    0,0",0,"   5,520","0,231","0,16","0,05","   66,24",12
"7556","18600",23,"    5,8",3,"   5,090","0,23","0,16","0,05","  117,07",3
"7557","18606",36,"    8,2",4,"   4,560","0,182","0,13","0,19","  164,16",4
"7558","18608",40,"    3,0",12,"   4,420","0,3","0,2","0,06","  176,80",12
"7559","18654",66,"  109,8",0,"   1,460","0,17","0,105","0,07","   96,35",0
"7560","18737",29,"   26,2",1,"   2,970","0,049","0","0","   86,13",1
"7561","18742",13,"    0,0",0,"  19,537","0,095","0,27","0,35","  253,98",12
"7562","18760",0,"    0,0",0,"   8,530","0,103","1","1","    0,00",12
"7563","18763",15,"    0,0",0,"  10,858","0,1","1","1","  162,88",12
"7564","18769",7,"    1,0",7,"  11,900","0,13","1","1","   83,30",7
"7565","18774",27,"    7,2",3,"   5,110","0,13","1","1","  137,97",3
"7566","18743",4,"    0,0",0,"   9,820","0,12","0,28","0,322","   39,28",12
"7567","18744",4,"    3,1",1,"  25,990","0,38","0,129","0,134","  103,96",1
"7568","18746",44,"    0,0",0,"   6,632","0,32","0,178","0,268","  291,82",12
"7569","18753",1,"    0,0",0,"   8,600","0,16","1","1","    8,60",12
"7570","18754",27,"    0,0",0,"  11,607","0,1","1","1","  313,39",12
"7571","18756",3,"    6,0",0,"  14,720","0,1","1","1","   44,16",0
"7572","18759",9,"    6,2",1,"   9,730","0,07","1","1","   87,57",1
"7573","18767",47,"   37,3",1,"   1,590","0,103","1","1","   74,73",1
"7574","18772",21,"    0,0",0,"   8,830","0,052","1","1","  185,43",12
"7575","18860",1,"    0,0",0,"  20,650","0","0","0","   20,65",12
"7576","18861",1,"    0,0",0,"  13,790","0","0","0","   13,79",12
"7577","18895",5,"    1,0",5,"   6,200","0,025","1","1","   31,00",5
"7578","18927",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"7579","18937",1,"    8,1",0,"  11,270","0","0","0","   11,27",0
"7580","18943",0,"    0,0",0,"  11,410","0","0","0","    0,00",12
"7581","18951",0,"    0,0",0,"   8,610","0","0","0","    0,00",12
"7582","19059",6,"   18,6",0,"   3,500","0","0","0","   21,00",0
"7583","19096",0,"    0,0",0,"   5,750","0","0","0","    0,00",12
"7584","191210",0,"    0,0",0,"   1,345","0","0","0","    0,00",12
"7585","19164",1,"    1,0",1,"  14,700","0","0","0","   14,70",1
"7586","19173",0,"    0,0",0,"  14,350","0","0","0","    0,00",12
"7587","18773",6,"   28,7",0,"   1,420","0,045","1","1","    8,52",0
"7588","18775",15,"    1,0",12,"   9,300","0,15","1","1","  139,50",12
"7589","18894",0,"    0,0",0,"   5,890","0,025","1","1","    0,00",12
"7590","18898",6,"    0,0",0,"  19,230","0,025","1","1","  115,38",12
"7591","18900",10,"    0,0",0,"   6,750","0,025","1","1","   67,50",12
"7592","18925",0,"    0,0",0,"   9,450","0","0","0","    0,00",12
"7593","18929",0,"    0,0",0,"  11,000","0","0","0","    0,00",12
"7594","18936",0,"    0,0",0,"  10,990","0","0","0","    0,00",12
"7595","18939",0,"    0,0",0,"  10,220","0","0","0","    0,00",12
"7596","18941",0,"    7,0",0,"  11,200","0","0","0","    0,00",0
"7597","18942",0,"    8,6",0,"   0,000","0","0","0","    0,00",0
"7598","18944",0,"    0,0",0,"   8,610","0","0","0","    0,00",12
"7599","18948",0,"    0,0",0,"   9,450","0","0","0","    0,00",12
"7600","19006",3,"  600,9",0,"   0,640","0","0","0","    1,92",0
"7601","19018",0,"    0,0",0,"  15,400","0","0","0","    0,00",12
"7602","19066",0,"    0,0",0,"  20,300","0","0","0","    0,00",12
"7603","19172",0,"    0,0",0,"   9,300","0","0","0","    0,00",12
"7604","19257",27,"   10,5",2,"   1,583","0","0","0","   42,75",2
"7605","19297",0,"    0,0",0,"  11,200","0","0","0","    0,00",12
"7606","19340",2,"    6,9",0,"   0,750","0","0","0","    1,50",0
"7607","19350",19,"  222,0",0,"   1,000","0","0","0","   19,00",0
"7608","19190",0,"    0,0",0,"   1,250","0","0","0","    0,00",12
"7609","19246",0,"    0,0",0,"   3,640","0","0","0","    0,00",12
"7610","19296",0,"    0,0",0,"  16,000","0","0","0","    0,00",12
"7611","19305",0,"    0,0",0,"  11,830","0","0","0","    0,00",12
"7612","19323",0,"    0,0",0,"  10,750","0","0","0","    0,00",12
"7613","19330",0,"    0,0",0,"   4,650","0","0","0","    0,00",12
"7614","19393",3,"    0,0",0,"  21,700","0","0","0","   65,10",12
"7615","19448",0,"    0,0",0,"   7,070","0","0","0","    0,00",12
"7616","19460",0,"    0,0",0,"   7,770","0","0","0","    0,00",12
"7617","19463",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"7618","19468",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"7619","19473",0,"    0,0",0,"   4,200","0","0","0","    0,00",12
"7620","19474",0,"    4,4",0,"   5,355","0","0","0","    0,00",0
"7621","19477",0,"    0,0",0,"   6,790","0","0","0","    0,00",12
"7622","19480",1,"    1,4",0,"   0,000","0","0","0","    0,00",0
"7623","19482",0,"    0,0",0,"   9,700","0","0","0","    0,00",12
"7624","19486",0,"    0,0",0,"   3,600","0","0","0","    0,00",12
"7625","19488",1,"    0,0",0,"   9,100","0","0","0","    9,10",12
"7626","19489",0,"    0,0",0,"   6,350","0","0","0","    0,00",12
"7627","19496",1,"    0,0",0,"  20,300","0","0","0","   20,30",12
"7628","19519",1,"    7,8",0,"  22,163","0","0","0","   22,16",0
"7629","19557",0,"    0,0",0,"   2,400","0,115","0,086","0,086","    0,00",12
"7630","18605",16,"    6,8",2,"   7,830","0,18","0,13","0,14","  125,28",2
