sku;Produto;Descricao Curta;Tipo Produto;pvp;PC_medio;Descontinuado;Fornecedor;Localizacao Criacao;Peso Bruto;Altura;Largura;Comprimento
20578;Limpa pratas polybril 120ml;Limpa pratas polybril 120;Normal;3,4;1,67;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,15;0,08;0,13
20579;Carros 3 faisca e os amigos;Carros 3 faisca e os amig;Normal;18,1;12,67;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20580;Frida kahlo;Frida kahlo;Normal;12,9;9,03;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20581;Deste mundo e do outro;Deste mundo e do outro;Normal;19,1;13,37;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20582;Licao de tango;Licao de tango;Normal;23,7;16,59;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20583;O caderno;O caderno;Normal;22,5;15,75;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20584;Modelos pedagogicos para a educacao em creche;Modelos pedagogicos para;Normal;23,5;16,45;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20585;Dicionario ilustrado portugues;Dicionario ilustrado port;Normal;15,8;11,06;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20586;Fatima;Fatima;Normal;18,9;13,23;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20587;50 jogos divertidos de princesas;50 jogos divertidos de pr;Normal;14,5;10,15;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20588;Elogio da sede;Elogio da sede;Normal;19,3;13,603333;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20589;Quero ser youtuber;Quero ser youtuber;Normal;10,4;7,28;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20590;A entrada no colegio;A entrada no colegio;Normal;9,4;6,58;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20591;Adolescente em apuros;Adolescente em apuros;Normal;8,65;6,055;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20592;Os indomaveis f.c. a superliga e so para superherois;Os indomaveis f.c. a supe;Normal;9,3;6,51;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20593;Contos da mata dos medos;Contos da mata dos medos;Normal;15,8;11,06;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20594;Nao matem o bebe;Nao matem o bebe;Normal;20,7;14,49;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20595;Codigo civil;Codigo civil;Normal;13,7;9,645238;FALSO;PLURAL EDITORES;LOJA;0;0;0;0
20596;Ambientador roupeiro margem 35g;Ambientador roupeiro marg;Normal;2,8;1,36;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,23;0,13;0,14
20597;TKS super desengordurante 750ml;TKS super desengordurante;Normal;5,75;2,82;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;33;0,32;0,4;0,6
20598;TKS super desengordurante 750ml recarga;TKS super desengordurante;Normal;4,45;2,21;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;31;0,26;0,4;0,6
20599;Tira nodoas dificies pulv margem 200ml;Tira nodoas dificies pulv;Normal;5,2;2,49;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;3,5;0,22;0,19;0,14
20600;Tira nodoas prelavagem margem 500ml;Tira nodoas prelavagem ma;Normal;5,2;2,6;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;30;0,31;0,4;0,6
20601;TKS tira nodoas profissional 750ml;TKS tira nodoas profissio;Normal;8,99;4,48;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;32,5;0,32;0,4;0,6
20602;Acetona magicare 30ml;Acetona magicare 30ml;Normal;0;0;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,08;0,11;0,17
20603;Acetona magicare 60ml;Acetona magicare 60ml;Normal;0;0;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2;0,1;0,14;0,21
20604;Acetona magicare 125ml;Acetona magicare 125ml;Normal;0;0;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;13;0,13;0,13;0,17
20605;Agua rosas magicare 200ml;Agua rosas magicare 200ml;Normal;1,9;0,93;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,17;0,15;0,2
20606;Agua oxigenada magicare 250ml;Agua oxigenada magicare 2;Normal;1,6;0,81;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;4;0,18;0,18;0,16
20607;Cotonetes margem 50un;Cotonetes margem 50un;Normal;1;0,5;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;5;0,41;0,41;0,61
20608;Cotonetes protecao bebe margem 56un;Cotonetes protecao bebe m;Normal;2,3;1,14;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;3,5;0,26;0,39;0,29
20609;Gel desinfetante margem 100ml;Gel desinfetante margem 1;Normal;2,9;1,44;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1,5;0,12;0,12;0,28
20610;Gel desinfetante margem 350ml;Gel desinfetante margem 3;Normal;4,6;2,29;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2,5;0,14;0,13;0,28
20611;Gel anticelulite magicare 200ml;Gel anticelulite magicare;Normal;8,4;4,15;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,08;0,07;0,21
20612;Gel refrescante pes magicare 100ml;Gel refrescante pes magic;Normal;6,15;2,99;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,06;0,07;0,21
20613;Gel pernas cansadas magicare 150ml;Gel pernas cansadas magic;Normal;7,4;3,66;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,07;0,07;0,21
20614;Laca margifix fixacao normal 300ml;Laca margifix fixacao nor;Normal;5,6;2,78;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;4;0,23;0,22;0,18
20615;Oleo amendoas doces magicare 100ml;Oleo amendoas doces  magi;Normal;3,7;1,82;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,14;0,07;0,13
20616;Abrilhantador pneus margiauto 750ml;Abrilhantador pneus margi;Normal;8;3,98;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;33;0,32;0,4;0,6
20617;Cockpit spray margiauto 400ml;Cockpit spray margiauto 4;Normal;6,7;3,32;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;5;0,22;0,27;0,22
20618;Esponja auto margiauto;Esponja auto margiauto;Normal;3,2;1,58;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;0,5;0,21;0,14;0,46
20619;Limpa jantes margiauto 750ml;Limpa jantes margiauto 75;Normal;8,3;4,1;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;33;0,32;0,4;0,6
20620;Pano auto super absorvente margiauto;Pano auto super absorvent;Normal;4,6;2,25;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2,5;0,27;0,34;0,25
20621;Shampoo auto margiauto 1l;Shampoo auto margiauto 1l;Normal;4,3;2,11;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;7;0,24;0,16;0,25
20622;Pano chao superficies delicadas texlarl 50x60;Pano chao superficies del;Normal;2,8;1,37;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;5;0,27;0,63;0,26
20623;Pano chao solnet  texlar 50x60;Pano chao solnet  texlar;Normal;2,9;1,42;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;5;0,27;0,63;0,26
20624;Pano esponja margem 20x20 3un;Pano esponja margem 20x20;Normal;3,7;1,83;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,17;0,24;0,21
20625;Pano multiusos margem 33x35;Pano multiusos margem 33x;Normal;1,95;0,96;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2;0,39;0,23;0,19
20626;Pano po margem 40x50;Pano po margem 40x50;Normal;2,1;1,02;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2;0,39;0,23;0,19
20627;Pano viscose margem 38x40;Pano viscose margem 38x40;Normal;1,6;0,79;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2;0,39;0,23;0,19
20628;Autobrilhante margem preto 60ml;Autobrilhante margem pret;Normal;2;0,99;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2,5;0,05;0,06;0,24
20629;Autobrilhante margem incolor 60ml;Autobrilhante margem inco;Normal;2;0,99;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2,5;0,05;0,06;0,24
20630;Autobrilhante margem azul 60ml;Autobrilhante margem azul;Normal;2;0,99;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2,5;0,05;0,06;0,24
20631;Autobrilhante margem branco 60ml;Autobrilhante margem bran;Normal;2;0,99;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2,5;0,05;0,06;0,24
20632;Autobrilhante margem castanho 60ml;Autobrilhante margem cast;Normal;2;0,99;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2,5;0,05;0,06;0,24
20633;Creme autobrilhante margem preto 40ml boiao;Creme autobrilhante marge;Normal;3;1,5;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,08;0,13;0,2
20634;Creme autobrilhante margem castanho 40ml boiao;Creme autobrilhante marge;Normal;3;1,5;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,08;0,13;0,2
20635;Creme autobrilhante margem incolor 40ml boiao;Creme autobrilhante marge;Normal;3;1,5;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,08;0,13;0,2
20636;Desodorizante calcado margem 120ml;Creme autobrilhante marge;Normal;3,3;1,61;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2,5;0,15;0,13;0,17
20637;Esponja autobrilhante margem preto;Esponja autobrilhante mar;Normal;2,95;1,47;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,11;0,15;0,29
20638;Esponja autobrilhante margem castanho;Esponja autobrilhante mar;Normal;2,95;1,47;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,11;0,15;0,29
20639;Esponja autobrilhante margem incolor;Esponja autobrilhante mar;Normal;2,95;1,47;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,11;0,15;0,29
20640;Esponja limpa camurca margem;Esponja limpa camurca mar;Normal;3,9;1,93;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,13;0,13;0,31
20641;Pomada calcado margem preta 40g;Pomada calcado margem pre;Normal;3;1,49;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,06;0,15;0,15
20642;Pomada calcado margem castanha 40g;Pomada calcado margem cas;Normal;3;1,5;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,06;0,15;0,15
20643;Pomada calcado margem incolor 40g;Pomada calcado margem inc;Normal;3;1,5;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;1;0,06;0,15;0,15
20644;Tinta rapida calcado margem preta 50ml;Tinta rapida calcado marg;Normal;3,25;1,6;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2;0,11;0,14;0,18
20645;Tinta rapida calcado margem castanho 50ml;Tinta rapida calcado marg;Normal;3,25;1,6;FALSO;MARGEM - FABRICANTE PRODUTOS LIMPEZA, LDA;LOJA;2;0,11;0,14;0,18
20646;Cerveja goa premium 500ml;Cerveja goa premium 500ml;Normal;2,7;1,875;FALSO;VIJAY IMPEX UNIP LDA;LOJA;0;0;0;0
20647;Casal garcia t sangria 750ml screwcap;Casal garcia t sangria 75;Normal;11,3;3,5;FALSO;AVELEDA- SOC.AGRICOLA E COMERCIAL QUINTA AVELEDA, SA;LOJA;7,2;0,317;0,219;0,146
20648;Casal garcia b sangria 750ml screwcap;Casal garcia b sangria 75;Normal;11,3;3,5;FALSO;AVELEDA- SOC.AGRICOLA E COMERCIAL QUINTA AVELEDA, SA;LOJA;7,2;0,317;0,219;0,146
20649;Charamba reserva t 750ml;Charamba reserva t 75;Normal;12,65;4,15;FALSO;AVELEDA- SOC.AGRICOLA E COMERCIAL QUINTA AVELEDA, SA;LOJA;7,2;0,317;0,219;0,146
20650;Carm touriga nacional so2 free t 750ml;Carm touriga nacional so2;Normal;30,9;12,76;FALSO;CARM - CASA AGRICOLA ROBOREDO MADEIRA, SA.;LOJA;7,6;0,098;0,31;0,5
20651;Cartuxa t gift 1500ml;Cartuxa t gift 1500ml;Normal;72;29,32;FALSO;FEA - FUNDACAO EUGENIO ALMEIDA;LOJA;10,694;0,112;0,366;0,412
20652;Cabriz t dao reserva 750ml;Cabriz t dao reserva750;Normal;21,3;7,8;FALSO;DAO SUL - SOCIEDADE VINICOLA, SA;LOJA;7,6;1;0,015;0,015
20653;Astrolabium reserva t 750ml;Astrolabium reserva t 750;Normal;13;3,97;FALSO;DAO SUL - SOCIEDADE VINICOLA, SA;LOJA;7,6;1;0,015;0,015
20654;Astrolabium b 750ml;Astrolabium b 750ml;Normal;11,7;3,71;FALSO;DAO SUL - SOCIEDADE VINICOLA, SA;LOJA;7,6;1;0,015;0,015
20655;Astrolabium vb 750ml;Astrolabium vb 750ml;Normal;11,7;3,71;FALSO;DAO SUL - SOCIEDADE VINICOLA, SA;LOJA;7,6;1;0,015;0,015
20656;Seara d ordens touriga nacional 750ml;Seara d ordens touriga na;Normal;48;18,84;FALSO;SOC.AGRICOLA QUINTA SEARA D´ORDENS, LDA;LOJA;6;0,35;0,228;0,78
20657;Seara d ordens porto 10 anos tawny cx 500ml;Seara d ordens porto 10 a;Normal;32;12,45;FALSO;SOC.AGRICOLA QUINTA SEARA D´ORDENS, LDA;LOJA;6;0,216;0,148;0,344
20658;Quinta da romeira sparkling b brut 750ml;Quinta da romeira sparkli;Normal;17,3;6,35;FALSO;WINE VENTURES_QTA ROMEIRA, SA;LOJA;4,886;0,33;0,102;0,215
20661;Gelatina zero tangerina 28gr;Gelatina zero tangerina 2;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20662;Pudim chocolate bio 42gr;Pudim chocolate bio 42gr;Normal;1,5;0,76;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,713;0,125;0,095;0,323
20663;Gelatina zero amora 28gr;Gelatina zero amora 28gr;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20664;Gelatina zero ananas 28gr;Gelatina zero ananas 28gr;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20665;Gelatina zero cereja 28gr;Gelatina zero cereja 28gr;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20666;Gelatina zero frutos vermelhos 28gr;Gelatina zero frutos verm;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20667;Gelatina zero kiwi 28gr;Gelatina zero kiwi 28gr;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20668;Gelatina zero mirtilo 28gr;Gelatina zero mirtilo 28g;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20669;Gelatina zero morango silvestre 28gr;Gelatina zero morango sil;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20670;Gelatina zero pera 28gr;Gelatina zero pera 28gr;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20671;Gelatina zero melao 28gr;Gelatina zero melao 28gr;Normal;2,1;1,04;FALSO;AGRICULTOR LOCAL;LOJA;0,509;0,153;0,115;0,38
20672;Gelatina zero papaia 28gr;Gelatina zero papaia 28gr;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20673;Gelatina zero uva 28gr;Gelatina zero uva 28gr;Normal;2,1;1,04;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,509;0,153;0,115;0,38
20674;Pudim zero mirtilo 22gr;Pudim zero mirtilo 22gr;Normal;1,1;0,51;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,473;0,125;0,095;0,323
20675;Pudim zero melancia-morango 22gr;Pudim zero melancia-moran;Normal;1,1;0,51;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,473;0,125;0,095;0,323
20676;Pudim zero amora 22gr;Pudim zero amora 22gr;Normal;1,1;0,51;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,473;0,125;0,095;0,323
20677;Pudim zero pessego-maracuja 22gr;Pudim zero pessego-maracu;Normal;1,1;0,51;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,473;0,125;0,095;0,323
20678;Pudim chocolate 27gr;Pudim chocolate 27gr;Normal;1,1;0,51;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,533;0,125;0,095;0,323
20679;Pudim zero maçã-canela 22gr;Pudim zero maçã-canela 22;Normal;1,1;0,51;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,473;0,125;0,095;0,323
20680;Pudim zero flan 14,4gr;Pudim zero flan 14,4gr;Normal;1,7;0,84;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,473;0,073;0,2;0,2
20681;Pudim sabor baunilha;Pudim sabor baunilha;Normal;1,5;0,58;FALSO;CONDI - ALIMENTAR, SA;LOJA;0,473;0,125;0,095;0,323
20682;Pudim ovos;Pudim ovos;Normal;2,45;1,19;FALSO;CONDI - ALIMENTAR, SA;LOJA;1,751;0,175;0,135;0,38
20683;Pudim sabor laranja;Pudim sabor laranja;Normal;2,45;1,22;FALSO;CONDI - ALIMENTAR, SA;LOJA;2,162;0,175;0,135;0,38
20684;Pudim sabor Limao;Pudim sabor laranja;Normal;2,45;1,22;FALSO;CONDI - ALIMENTAR, SA;LOJA;2,162;0,175;0,135;0,38
20685;Pudim toucinho do ceu;Pudim toucinho do ceu;Normal;2,75;1,37;FALSO;CONDI - ALIMENTAR, SA;LOJA;2,162;0,175;0,135;0,38
20686;Bolacha wafer fibra chocolate 180gr;Bolacha wafer fibra choco;Normal;2,7;1,33;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;2;0,1;0,255;0,355
20687;Bolacha wafer fibra coco 180gr;Bolacha wafer fibra coco;Normal;2,7;1,33;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;2;0,1;0,255;0,355
20688;Bolacha wafer fibra iogurte 180gr;Bolacha wafer fibra iogur;Normal;2,7;1,33;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;2;0,1;0,255;0,355
20689;Bolacha wafer fibra baunilha 180gr;Bolacha wafer fibra bauni;Normal;2,7;1,33;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;2;0,1;0,255;0,355
20690;Bolacha wafer framboesa + alfarroba 180gr;Bolacha wafer framboesa +;Normal;2,7;1,33;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;2;0,1;0,255;0,355
20691;Farinha amendoa 500gr;Farinha amendoa 500gr;Normal;9,75;4,82;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;2,06;0,18;0,205;0,355
20692;Farinha girassol 500gr;Farinha girassol 500gr;Normal;3,75;1,84;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;2,06;0,18;0,205;0,355
20693;Farinha abobora 500gr;Farinha abobora 500gr;Normal;3,75;1,84;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;2,06;0,18;0,205;0,355
20694;Farinha trigo serraceno integral 500gr;Farinha trigo serraceno i;Normal;4,5;2,22;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;4,872;0,18;0,205;0,365
20695;Farinha batata-doce 500gr;Farinha batata-doce 500gr;Normal;4,6;2,25;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;4,872;0,18;0,205;0,365
20696;Cereal integral vita fibra;Cereal integral vita fibr;Normal;4,4;2,16;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;3,52;0,19;0,4;0,27
20699;JP sparkling meio seco 750ml;JP sparkling meio seco 75;Normal;11;3,19;FALSO;BACALHOA  VINHOS PORTUGAL;LOJA;7,5;0,328;0,15;0,225
20700;Quinta soalheira vinhas velhas reserva t 750ml;Quinta soalheira vinhas v;Normal;15,5;5,36;FALSO;SOCIEDADE VINHOS BORGES, SA;LOJA;7,3;0,15;0,325;0,231
20701;Quinta sao simao aguieira t 750ml;Quinta sao simao aguieira;Normal;15;5,09;FALSO;SOCIEDADE VINHOS BORGES, SA;LOJA;7,3;0,15;0,325;0,231
20702;Cafe blend LT Fazenda 250gr;Cafe blend fazenda 250gr;Normal;3,8;2,8;FALSO;EMPRESA AGRICOLA ALGARVE,S.A;LOJA;0;0;0;0
20703;Cafe blend  LT edogo 250gr;Cafe blend edogo 250gr;Normal;4,1;2,6;FALSO;EMPRESA AGRICOLA ALGARVE,S.A;LOJA;0;0;0;0
20704;Cafe darlau capsules;Cafe darlau capsules;Normal;4,4;0,3;FALSO;EMPRESA AGRICOLA ALGARVE,S.A;LOJA;0;0;0;0
20705;Cafe edogo capsules;Cafe edogo capsules;Normal;4,4;0,3;FALSO;EMPRESA AGRICOLA ALGARVE,S.A;LOJA;0;0;0;0
20706;Folhado de frango;Folhado de frango;Normal;2;0,345;FALSO;PANIKE;LOJA;7,53;0,14;0,29;0,39
20707;Folhado pizza;Folhado pizza;Normal;2;0,62;FALSO;PANIKE;LOJA;7,54;0,24;0,29;0,39
20708;Pao abobora nozes;Pao abobora nozes;Normal;1,5;0,65;FALSO;PANIKE;LOJA;8,05;0,227;0,4;0,6
20709;Pao alfarroba;Pao alfarroba;Normal;0,7;0,27;FALSO;PANIKE;LOJA;10;0,227;0,4;0,6
20710;Pao camposa cereais;Pao camposa cereais;Normal;3,5;1,61;FALSO;PANIKE;LOJA;8,7;0,227;0,4;0,6
20711;Iogurte tom milk morango 4x125g;Iogurte tom milk morango;Normal;3,2;1,57;FALSO;ANO 2000, LDA;LOJA;3,25;0,04;0,027;0,008
20712;Iogurte tom milk pessego 4x125g;Iogurte tom milk pessego;Normal;3,2;1,57;FALSO;ANO 2000, LDA;LOJA;3,25;0,04;0,027;0,008
20713;Iogurte tom milk ananas 4x125g;Iogurte tom milk ananas;Normal;3,2;1,57;FALSO;ANO 2000, LDA;LOJA;3,25;0,04;0,027;0,008
20714;Iogurte tom milk banana 4x125g;Iogurte tom milk banana;Normal;3,2;1,57;FALSO;ANO 2000, LDA;LOJA;3,25;0,04;0,027;0,008
20715;Iogurte tom milk tutti-frutti 4x125g;Iogurte tom milk tutti-fr;Normal;3,2;1,57;FALSO;ANO 2000, LDA;LOJA;3,25;0,04;0,027;0,008
20716;Iogurte tom milk natural s/acucar 4x125g;Iogurte tom milk natural;Normal;3,2;1,57;FALSO;ANO 2000, LDA;LOJA;3,25;0,04;0,027;0,008
20717;Iogurte tom milk morango cremoso 125g;Iogurte tom milk morango;Normal;1;0,43;FALSO;ANO 2000, LDA;LOJA;2,75;0,039;0,03;0,008
20718;Iogurte tom milk banana cremoso 125g;Iogurte tom milk banana;Normal;1;0,43;FALSO;ANO 2000, LDA;LOJA;2,75;0,039;0,03;0,008
20719;Iogurte tom milk baunilha cremoso 125g;Iogurte tom milk baunilh;Normal;1;0,43;FALSO;ANO 2000, LDA;LOJA;2,75;0,039;0,03;0,008
20720;Iogurte tom milk coco cremoso 125g;Iogurte tom milk coco cre;Normal;1;0,43;FALSO;ANO 2000, LDA;LOJA;2,75;0,039;0,03;0,008
20721;Iogurte tom milk pessego/maracuja cremoso 125g;Iogurte tom milk pessego;Normal;1;0,43;FALSO;ANO 2000, LDA;LOJA;2,75;0,039;0,03;0,008
20722;Iogurte tom milk morango cremoso 2x125g;Iogurte tom milk morango;Normal;1,8;0,9;FALSO;ANO 2000, LDA;LOJA;2,75;0,039;0,03;0,008
20723;Iogurte tom milk banana cremoso 2x125g;Iogurte tom milk banana;Normal;1,8;0,9;FALSO;ANO 2000, LDA;LOJA;2,75;0,039;0,03;0,008
20724;Iogurte tom milk baunilha cremoso 2x125g;Iogurte tom milk baunilha;Normal;1,8;0,9;FALSO;ANO 2000, LDA;LOJA;2,75;0,039;0,03;0,008
20725;Iogurte tom milk coco cremoso 2x125g;Iogurte tom milk coco;Normal;1,8;0,9;FALSO;ANO 2000, LDA;LOJA;2,75;0,039;0,03;0,008
20726;Iogurte tom milk pessego/maracuja cremoso 2x125g;Iogurte tom milk pessego;Normal;1,8;0,9;FALSO;ANO 2000, LDA;LOJA;2,75;0,039;0,03;0,008
20727;Iogurte tom milk morango pedacos 200g;Iogurte tom milk morango;Normal;1,5;0,76;FALSO;ANO 2000, LDA;LOJA;2,65;0,039;0,029;0,009
20728;Iogurte tom milk morango pedacos 500g;Iogurte tom milk morango;Normal;3;1,53;FALSO;ANO 2000, LDA;LOJA;6,25;0,039;0,03;0,015
20729;Leite tom milk uht magro 1l;Leite tom milk uht magro;Normal;2,4;1,17;FALSO;ANO 2000, LDA;LOJA;0;0,008;1;1
20730;Ailia u'ut ginger powder 60g;Ailia u'ut ginger powder;Normal;2,2;1,5;FALSO;TALULI;LOJA;0;0;0;0
20731;Lengkuas u'ut galangal powder 40g;Lengkuas u’ut galangal po;Normal;1,4;0,95;FALSO;TALULI;LOJA;0;0;0;0
20732;Kinur u'ut turmeric powder 60g;Kinur u’ut turmeric powde;Normal;1,4;0,95;FALSO;TALULI;LOJA;0;0;0;0
20733;Kanela u'ut cinnamon powder 65gr;Kanela u'ut cinnamon powd;Normal;1,4;0,95;FALSO;TALULI;LOJA;0;0;0;0
20734;Flute 4un dourado;Flute 4un dourado;Normal;16,9;8,26;FALSO;ANITEX - LARBRINCA;LOJA;7,5;0,047;1;1
20735;Copo vinho 4un dourado;Copo vinho 4un dourado;Normal;19,9;9,58;FALSO;ANITEX - LARBRINCA;LOJA;7,5;0,074;1;1
20736;Copo 23cl 3un natal;Copo 23cl 3un natal;Normal;2,1;1,54;FALSO;ANITEX - LARBRINCA;LOJA;13,5;0,428;1;1
20738;Copo vinho 21cl 6un;Copo vinho 21cl 6un;Normal;23,5;11,32;FALSO;ANITEX - LARBRINCA;LOJA;5;0,03;1;1
20739;Vela tealight 9un dourado/prateado/vermelho;Vela tealight 9un dourado;Normal;1,8;1,31;FALSO;ANITEX - LARBRINCA;LOJA;13,05;0,03;1;1
